time,temperature_2m,relative_humidity_2m,precipitation,pressure_msl,wind_speed_10m,cloud_cover,hour,dayofweek,month,hour_sin,hour_cos,dow_sin,dow_cos,month_sin,month_cos,temperature_2m_lag_1,temperature_2m_lag_2,temperature_2m_lag_3,temperature_2m_roll_mean_3,temperature_2m_roll_mean_6,temperature_2m_roll_std_6,is_hot,is_raining,strong_wind,target_t_plus_1
2025-11-13 12:00:00,15.6,75,0.0,1012.3,5.7,100,12,3,11,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,-0.5000000000000004,0.8660254037844384,14.8,13.6,12.6,14.666666666666666,13.566666666666668,1.3706446172026783,0,0,0,16.4
2025-11-13 13:00:00,16.4,73,0.0,1011.2,7.9,100,13,3,11,-0.2588190451025208,-0.9659258262890683,0.43388373911755823,-0.900968867902419,-0.5000000000000004,0.8660254037844384,15.6,14.8,13.6,15.6,14.199999999999998,1.6780941570722538,0,0,0,15.6
2025-11-13 14:00:00,15.6,76,0.0,1010.9,8.5,99,14,3,11,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,-0.5000000000000004,0.8660254037844384,16.4,15.6,14.8,15.866666666666667,14.766666666666666,1.4222048610051687,0,0,0,16.4
2025-11-13 15:00:00,16.4,77,0.0,1010.6,7.0,100,15,3,11,-0.7071067811865471,-0.7071067811865479,0.43388373911755823,-0.900968867902419,-0.5000000000000004,0.8660254037844384,15.6,16.4,15.6,16.133333333333333,15.4,1.0658330075579814,0,0,0,16.4
2025-11-13 16:00:00,16.4,73,0.0,1010.3,8.0,99,16,3,11,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419,-0.5000000000000004,0.8660254037844384,16.4,15.6,16.4,16.133333333333333,15.866666666666667,0.6531972647422672,0,0,0,15.4
2025-11-13 17:00:00,15.4,76,0.0,1009.7,6.8,100,17,3,11,-0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,-0.5000000000000004,0.8660254037844384,16.4,16.4,15.6,16.066666666666666,15.966666666666667,0.4802776974488659,0,0,0,15.2
2025-11-13 18:00:00,15.2,77,0.0,1009.7,9.7,100,18,3,11,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,-0.5000000000000004,0.8660254037844384,15.4,16.4,16.4,15.666666666666666,15.899999999999999,0.56213877290231,0,0,0,15.9
2025-11-13 19:00:00,15.9,76,0.0,1009.1,12.5,100,19,3,11,-0.9659258262890684,0.2588190451025203,0.43388373911755823,-0.900968867902419,-0.5000000000000004,0.8660254037844384,15.2,15.4,16.4,15.5,15.816666666666668,0.5076087732366119,0,0,0,15.7
2025-11-13 20:00:00,15.7,76,0.0,1008.8,10.3,100,20,3,11,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,-0.5000000000000004,0.8660254037844384,15.9,15.2,15.4,15.6,15.833333333333334,0.500666222813941,0,0,0,15.4
2025-11-13 21:00:00,15.4,77,0.0,1008.4,11.5,100,21,3,11,-0.7071067811865477,0.7071067811865474,0.43388373911755823,-0.900968867902419,-0.5000000000000004,0.8660254037844384,15.7,15.9,15.2,15.666666666666666,15.666666666666664,0.43665394383512857,0,0,0,15.4
2025-11-13 22:00:00,15.4,78,0.0,1007.9,12.3,100,22,3,11,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,-0.5000000000000004,0.8660254037844384,15.4,15.7,15.9,15.5,15.5,0.2529822128136642,0,0,0,15.4
2025-11-13 23:00:00,15.4,78,0.0,1007.3,13.1,100,23,3,11,-0.25881904510252157,0.9659258262890681,0.43388373911755823,-0.900968867902419,-0.5000000000000004,0.8660254037844384,15.4,15.4,15.7,15.4,15.5,0.2529822128136642,0,0,0,14.9
2025-11-14 00:00:00,14.9,77,0.0,1006.8,12.2,100,0,4,11,0.0,1.0,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,15.4,15.4,15.4,15.233333333333334,15.450000000000001,0.33911649915640485,0,0,0,15.2
2025-11-14 01:00:00,15.2,75,0.0,1006.7,11.5,100,1,4,11,0.25881904510252074,0.9659258262890683,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,14.9,15.4,15.4,15.166666666666666,15.333333333333334,0.2658320271651967,0,0,0,14.9
2025-11-14 02:00:00,14.9,75,0.0,1005.7,10.6,100,2,4,11,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,15.2,14.9,15.4,15.0,15.200000000000001,0.2449489742784932,0,0,0,14.6
2025-11-14 03:00:00,14.6,75,0.0,1005.8,12.0,100,3,4,11,0.7071067811865476,0.7071067811865476,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,14.9,15.2,14.9,14.9,15.066666666666668,0.3204163957520704,0,0,0,14.3
2025-11-14 04:00:00,14.3,75,0.0,1005.1,10.8,100,4,4,11,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,14.6,14.9,15.2,14.6,14.883333333333333,0.39707262140160204,0,0,0,14.1
2025-11-14 05:00:00,14.1,75,0.0,1005.0,10.8,100,5,4,11,0.9659258262890683,0.25881904510252074,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,14.3,14.6,14.9,14.333333333333334,14.666666666666666,0.413118223595536,0,0,0,13.9
2025-11-14 06:00:00,13.9,74,0.0,1004.8,11.2,100,6,4,11,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,14.1,14.3,14.6,14.1,14.5,0.4939635614091971,0,0,0,14.4
2025-11-14 07:00:00,14.4,75,0.2,1004.9,11.5,100,7,4,11,0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,13.9,14.1,14.3,14.133333333333333,14.366666666666667,0.35590260840111687,0,1,0,14.2
2025-11-14 08:00:00,14.2,77,0.0,1004.3,10.9,100,8,4,11,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,14.4,13.9,14.1,14.166666666666666,14.25,0.2428991560299193,0,0,0,14.6
2025-11-14 09:00:00,14.6,74,0.0,1004.6,11.4,100,9,4,11,0.7071067811865476,-0.7071067811865475,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,14.2,14.4,13.9,14.4,14.25,0.2428991560299193,0,0,0,15.0
2025-11-14 10:00:00,15.0,73,0.1,1004.6,12.5,100,10,4,11,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,14.6,14.2,14.4,14.6,14.366666666666667,0.39327683210013603,0,1,0,15.6
2025-11-14 11:00:00,15.6,73,0.1,1004.4,12.5,100,11,4,11,0.258819045102521,-0.9659258262890682,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,15.0,14.6,14.2,15.066666666666665,14.616666666666665,0.6080021929785525,0,1,0,16.8
2025-11-14 12:00:00,16.8,69,0.0,1003.6,12.8,100,12,4,11,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,15.6,15.0,14.6,15.800000000000002,15.1,0.969535971483309,0,0,0,17.4
2025-11-14 13:00:00,17.4,69,0.0,1003.7,11.3,100,13,4,11,-0.2588190451025208,-0.9659258262890683,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,16.8,15.6,15.0,16.599999999999998,15.6,1.2649110640673928,0,0,0,18.2
2025-11-14 14:00:00,18.2,66,0.0,1002.8,13.7,99,14,4,11,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,17.4,16.8,15.6,17.466666666666665,16.266666666666666,1.4236104336042215,0,0,0,18.4
2025-11-14 15:00:00,18.4,66,0.0,1002.5,11.2,94,15,4,11,-0.7071067811865471,-0.7071067811865479,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,18.2,17.4,16.8,18.0,16.9,1.3784048752090805,0,0,0,18.0
2025-11-14 16:00:00,18.0,69,0.0,1002.7,11.9,100,16,4,11,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,18.4,18.2,17.4,18.2,17.4,1.0583005244259234,0,0,0,16.1
2025-11-14 17:00:00,16.1,83,2.4,1003.1,10.8,100,17,4,11,-0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,18.0,18.4,18.2,17.500000000000004,17.483333333333334,0.8953584012376571,0,1,0,15.5
2025-11-14 18:00:00,15.5,86,0.3,1003.2,12.0,100,18,4,11,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,16.1,18.0,18.4,16.533333333333335,17.266666666666666,1.1994443157841232,0,1,0,16.0
2025-11-14 19:00:00,16.0,81,0.1,1003.7,12.2,100,19,4,11,-0.9659258262890684,0.2588190451025203,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,15.5,16.1,18.0,15.866666666666669,17.033333333333335,1.300256384974453,0,1,0,15.7
2025-11-14 20:00:00,15.7,86,0.3,1004.1,12.8,100,20,4,11,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,16.0,15.5,16.1,15.733333333333334,16.616666666666664,1.2512660255384598,0,1,0,15.2
2025-11-14 21:00:00,15.2,89,0.0,1004.4,13.0,100,21,4,11,-0.7071067811865477,0.7071067811865474,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,15.7,16.0,15.5,15.633333333333335,16.083333333333332,0.9948199167019071,0,0,0,14.8
2025-11-14 22:00:00,14.8,90,0.0,1005.0,11.0,100,22,4,11,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,15.2,15.7,16.0,15.233333333333334,15.550000000000002,0.4929503017547493,0,0,0,14.4
2025-11-14 23:00:00,14.4,92,0.1,1005.5,11.8,100,23,4,11,-0.25881904510252157,0.9659258262890681,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,14.8,15.2,15.7,14.800000000000002,15.266666666666666,0.5921711464321372,0,1,0,14.0
2025-11-15 00:00:00,14.0,93,0.1,1005.7,10.8,100,0,5,11,0.0,1.0,-0.9749279121818236,-0.2225209339563146,-0.5000000000000004,0.8660254037844384,14.4,14.8,15.2,14.4,15.016666666666666,0.7652886165798759,0,1,0,13.3
2025-11-15 01:00:00,13.3,95,0.0,1006.4,10.1,100,1,5,11,0.25881904510252074,0.9659258262890683,-0.9749279121818236,-0.2225209339563146,-0.5000000000000004,0.8660254037844384,14.0,14.4,14.8,13.9,14.566666666666665,0.8594571930391413,0,0,0,12.4
2025-11-15 02:00:00,12.4,96,8.0,1006.6,6.7,100,2,5,11,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,-0.5000000000000004,0.8660254037844384,13.3,14.0,14.4,13.233333333333334,14.016666666666666,1.028429222973898,0,1,0,12.6
2025-11-15 03:00:00,12.6,96,4.4,1006.4,6.1,100,3,5,11,0.7071067811865476,0.7071067811865476,-0.9749279121818236,-0.2225209339563146,-0.5000000000000004,0.8660254037844384,12.4,13.3,14.0,12.766666666666667,13.583333333333334,0.9765585833254845,0,1,0,12.1
2025-11-15 04:00:00,12.1,97,1.8,1006.7,9.7,99,4,5,11,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,-0.5000000000000004,0.8660254037844384,12.6,12.4,13.3,12.366666666666667,13.133333333333333,0.9244818368505981,0,1,0,11.8
2025-11-15 05:00:00,11.8,95,0.1,1006.6,7.3,95,5,5,11,0.9659258262890683,0.25881904510252074,-0.9749279121818236,-0.2225209339563146,-0.5000000000000004,0.8660254037844384,12.1,12.6,12.4,12.166666666666666,12.700000000000001,0.8148619514985148,0,1,0,11.0
2025-11-15 06:00:00,11.0,97,0.0,1006.7,3.9,87,6,5,11,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,-0.5000000000000004,0.8660254037844384,11.8,12.1,12.6,11.633333333333335,12.200000000000001,0.7771743691089819,0,0,0,10.9
2025-11-15 07:00:00,10.9,98,0.0,1007.3,6.5,100,7,5,11,0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146,-0.5000000000000004,0.8660254037844384,11.0,11.8,12.1,11.233333333333334,11.799999999999999,0.7127411872481652,0,0,0,10.9
2025-11-15 08:00:00,10.9,98,0.0,1007.4,6.0,95,8,5,11,0.8660254037844387,-0.4999999999999998,-0.9749279121818236,-0.2225209339563146,-0.5000000000000004,0.8660254037844384,10.9,11.0,11.8,10.933333333333335,11.549999999999999,0.7231873892705204,0,0,0,11.3
2025-11-15 09:00:00,11.3,98,0.0,1007.9,7.1,100,9,5,11,0.7071067811865476,-0.7071067811865475,-0.9749279121818236,-0.2225209339563146,-0.5000000000000004,0.8660254037844384,10.9,10.9,11.0,11.033333333333337,11.333333333333334,0.5085928299401863,0,0,0,12.4
2025-11-15 10:00:00,12.4,96,0.0,1008.0,6.9,100,10,5,11,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,-0.5000000000000004,0.8660254037844384,11.3,10.9,10.9,11.533333333333337,11.383333333333335,0.6047037842337109,0,0,0,13.1
2025-11-15 11:00:00,13.1,91,0.0,1007.9,5.4,100,11,5,11,0.258819045102521,-0.9659258262890682,-0.9749279121818236,-0.2225209339563146,-0.5000000000000004,0.8660254037844384,12.4,11.3,10.9,12.266666666666667,11.6,0.929516003089734,0,0,0,13.8
2025-11-15 12:00:00,13.8,89,0.0,1008.1,5.0,100,12,5,11,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,-0.5000000000000004,0.8660254037844384,13.1,12.4,11.3,13.100000000000001,12.066666666666668,1.2242004193213651,0,0,0,13.1
2025-11-15 13:00:00,13.1,95,0.1,1007.7,2.3,100,13,5,11,-0.2588190451025208,-0.9659258262890683,-0.9749279121818236,-0.2225209339563146,-0.5000000000000004,0.8660254037844384,13.8,13.1,12.4,13.333333333333336,12.433333333333335,1.1307814407155012,0,1,0,13.2
2025-11-15 14:00:00,13.2,95,1.5,1007.5,5.2,100,14,5,11,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,-0.5000000000000004,0.8660254037844384,13.1,13.8,13.1,13.366666666666667,12.816666666666665,0.8658329323065994,0,1,0,13.0
2025-11-15 15:00:00,13.0,96,1.2,1007.5,5.3,100,15,5,11,-0.7071067811865471,-0.7071067811865479,-0.9749279121818236,-0.2225209339563146,-0.5000000000000004,0.8660254037844384,13.2,13.1,13.8,13.100000000000001,13.1,0.4472135954999497,0,1,0,12.6
2025-11-15 16:00:00,12.6,96,2.3,1007.6,6.1,100,16,5,11,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,-0.5000000000000004,0.8660254037844384,13.0,13.2,13.1,12.933333333333332,13.133333333333333,0.38815804341358334,0,1,0,12.2
2025-11-15 17:00:00,12.2,97,1.9,1007.7,5.5,100,17,5,11,-0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146,-0.5000000000000004,0.8660254037844384,12.6,13.0,13.2,12.600000000000001,12.983333333333334,0.5455883674224127,0,1,0,12.1
2025-11-15 18:00:00,12.1,98,1.3,1008.1,8.1,100,18,5,11,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,-0.5000000000000004,0.8660254037844384,12.2,12.6,13.0,12.300000000000002,12.700000000000001,0.4732863826479395,0,1,0,11.9
2025-11-15 19:00:00,11.9,97,0.9,1008.5,7.3,100,19,5,11,-0.9659258262890684,0.2588190451025203,-0.9749279121818236,-0.2225209339563146,-0.5000000000000004,0.8660254037844384,12.1,12.2,12.6,12.066666666666668,12.5,0.5215361924161749,0,1,0,11.9
2025-11-15 20:00:00,11.9,97,0.4,1008.5,9.4,100,20,5,11,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,-0.5000000000000004,0.8660254037844384,11.9,12.1,12.2,11.966666666666669,12.283333333333333,0.43550736694873166,0,1,0,11.4
2025-11-15 21:00:00,11.4,97,0.2,1008.4,5.4,60,21,5,11,-0.7071067811865477,0.7071067811865474,-0.9749279121818236,-0.2225209339563146,-0.5000000000000004,0.8660254037844384,11.9,11.9,12.1,11.733333333333334,12.016666666666666,0.39707262140142974,0,1,0,10.6
2025-11-15 22:00:00,10.6,96,0.6,1008.5,1.8,98,22,5,11,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,-0.5000000000000004,0.8660254037844384,11.4,11.9,11.9,11.300000000000002,11.683333333333335,0.5980523945831051,0,1,0,10.4
2025-11-15 23:00:00,10.4,97,0.0,1008.3,5.4,24,23,5,11,-0.25881904510252157,0.9659258262890681,-0.9749279121818236,-0.2225209339563146,-0.5000000000000004,0.8660254037844384,10.6,11.4,11.9,10.800000000000002,11.383333333333333,0.7250287350626672,0,0,0,9.8
2025-11-16 00:00:00,9.8,98,0.0,1008.5,7.2,31,0,6,11,0.0,1.0,-0.7818314824680299,0.6234898018587334,-0.5000000000000004,0.8660254037844384,10.4,10.6,11.4,10.266666666666667,11.0,0.8648699324175199,0,0,0,10.9
2025-11-16 01:00:00,10.9,99,0.0,1008.2,3.5,92,1,6,11,0.25881904510252074,0.9659258262890683,-0.7818314824680299,0.6234898018587334,-0.5000000000000004,0.8660254037844384,9.8,10.4,10.6,10.366666666666667,10.833333333333334,0.7447594690009273,0,0,0,9.9
2025-11-16 02:00:00,9.9,99,0.2,1007.8,3.7,94,2,6,11,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,-0.5000000000000004,0.8660254037844384,10.9,9.8,10.4,10.200000000000001,10.5,0.606630035524007,0,1,0,9.4
2025-11-16 03:00:00,9.4,99,0.0,1007.5,3.2,76,3,6,11,0.7071067811865476,0.7071067811865476,-0.7818314824680299,0.6234898018587334,-0.5000000000000004,0.8660254037844384,9.9,10.9,9.8,10.066666666666668,10.166666666666666,0.56095157247886,0,0,0,9.2
2025-11-16 04:00:00,9.2,100,0.0,1007.4,4.2,100,4,6,11,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,-0.5000000000000004,0.8660254037844384,9.4,9.9,10.9,9.500000000000002,9.933333333333334,0.6314005596026128,0,0,0,8.6
2025-11-16 05:00:00,8.6,100,0.0,1007.2,2.5,100,5,6,11,0.9659258262890683,0.25881904510252074,-0.7818314824680299,0.6234898018587334,-0.5000000000000004,0.8660254037844384,9.2,9.4,9.9,9.066666666666668,9.633333333333335,0.7763160868270569,0,0,0,8.2
2025-11-16 06:00:00,8.2,100,0.0,1006.7,2.9,100,6,6,11,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,-0.5000000000000004,0.8660254037844384,8.6,9.2,9.4,8.666666666666668,9.366666666666667,0.9605553948973783,0,0,0,8.4
2025-11-16 07:00:00,8.4,100,0.0,1007.2,3.2,100,7,6,11,0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,-0.5000000000000004,0.8660254037844384,8.2,8.6,9.2,8.4,8.950000000000001,0.6565059024866152,0,0,0,8.4
2025-11-16 08:00:00,8.4,100,0.0,1007.1,4.0,100,8,6,11,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334,-0.5000000000000004,0.8660254037844384,8.4,8.2,8.6,8.333333333333334,8.7,0.4857983120593871,0,0,0,8.6
2025-11-16 09:00:00,8.6,100,0.0,1007.2,6.7,100,9,6,11,0.7071067811865476,-0.7071067811865475,-0.7818314824680299,0.6234898018587334,-0.5000000000000004,0.8660254037844384,8.4,8.4,8.2,8.466666666666669,8.566666666666666,0.34448028487332616,0,0,0,9.4
2025-11-16 10:00:00,9.4,98,0.0,1007.3,9.4,100,10,6,11,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,-0.5000000000000004,0.8660254037844384,8.6,8.4,8.4,8.800000000000002,8.6,0.4195235392677552,0,0,0,10.1
2025-11-16 11:00:00,10.1,95,0.0,1007.4,9.1,100,11,6,11,0.258819045102521,-0.9659258262890682,-0.7818314824680299,0.6234898018587334,-0.5000000000000004,0.8660254037844384,9.4,8.6,8.4,9.366666666666667,8.85,0.7422937423956635,0,0,0,11.1
2025-11-16 12:00:00,11.1,94,0.0,1007.7,7.1,100,12,6,11,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,-0.5000000000000004,0.8660254037844384,10.1,9.4,8.6,10.200000000000001,9.333333333333334,1.094836365246632,0,0,0,11.2
2025-11-16 13:00:00,11.2,96,0.0,1007.6,8.5,100,13,6,11,-0.2588190451025208,-0.9659258262890683,-0.7818314824680299,0.6234898018587334,-0.5000000000000004,0.8660254037844384,11.1,10.1,9.4,10.800000000000002,9.799999999999999,1.208304597359382,0,0,0,11.9
2025-11-16 14:00:00,11.9,91,0.0,1007.7,7.9,100,14,6,11,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,-0.5000000000000004,0.8660254037844384,11.2,11.1,10.1,11.4,10.383333333333333,1.241638702145887,0,0,0,12.4
2025-11-16 15:00:00,12.4,88,0.1,1007.6,6.1,100,15,6,11,-0.7071067811865471,-0.7071067811865479,-0.7818314824680299,0.6234898018587334,-0.5000000000000004,0.8660254037844384,11.9,11.2,11.1,11.833333333333334,11.016666666666666,1.1125046816380426,0,1,0,12.4
2025-11-16 16:00:00,12.4,88,0.0,1007.6,4.5,100,16,6,11,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,-0.5000000000000004,0.8660254037844384,12.4,11.9,11.2,12.233333333333334,11.516666666666666,0.8931218655181351,0,0,0,11.5
2025-11-16 17:00:00,11.5,91,0.0,1007.9,10.9,100,17,6,11,-0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,-0.5000000000000004,0.8660254037844384,12.4,12.4,11.9,12.100000000000001,11.75,0.5753259945456501,0,0,0,10.7
2025-11-16 18:00:00,10.7,92,0.0,1008.7,12.3,100,18,6,11,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,-0.5000000000000004,0.8660254037844384,11.5,12.4,12.4,11.533333333333333,11.683333333333335,0.6794605703546043,0,0,0,10.2
2025-11-16 19:00:00,10.2,92,0.0,1009.6,12.4,98,19,6,11,-0.9659258262890684,0.2588190451025203,-0.7818314824680299,0.6234898018587334,-0.5000000000000004,0.8660254037844384,10.7,11.5,12.4,10.800000000000002,11.516666666666666,0.9064583093924365,0,0,0,9.6
2025-11-16 20:00:00,9.6,91,0.0,1010.0,11.3,33,20,6,11,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,-0.5000000000000004,0.8660254037844384,10.2,10.7,11.5,10.166666666666668,11.133333333333333,1.162181856107972,0,0,0,9.0
2025-11-16 21:00:00,9.0,91,0.0,1010.3,9.0,100,21,6,11,-0.7071067811865477,0.7071067811865474,-0.7818314824680299,0.6234898018587334,-0.5000000000000004,0.8660254037844384,9.6,10.2,10.7,9.600000000000001,10.566666666666665,1.2468627296805914,0,0,0,8.9
2025-11-16 22:00:00,8.9,87,0.0,1010.9,11.7,95,22,6,11,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,-0.5000000000000004,0.8660254037844384,9.0,9.6,10.2,9.166666666666666,9.983333333333333,1.0147249216740957,0,0,0,8.1
2025-11-16 23:00:00,8.1,86,0.0,1011.4,11.9,43,23,6,11,-0.25881904510252157,0.9659258262890681,-0.7818314824680299,0.6234898018587334,-0.5000000000000004,0.8660254037844384,8.9,9.0,9.6,8.666666666666668,9.416666666666666,0.9453394452081564,0,0,0,7.3
2025-11-17 00:00:00,7.3,88,0.0,1012.0,10.4,52,0,0,11,0.0,1.0,0.0,1.0,-0.5000000000000004,0.8660254037844384,8.1,8.9,9.0,8.100000000000001,8.85,1.0368220676662725,0,0,0,7.3
2025-11-17 01:00:00,7.3,88,0.0,1012.3,12.4,100,1,0,11,0.25881904510252074,0.9659258262890683,0.0,1.0,-0.5000000000000004,0.8660254037844384,7.3,8.1,8.9,7.566666666666667,8.366666666666665,0.9542885657212931,0,0,0,7.2
2025-11-17 02:00:00,7.2,86,0.0,1012.4,12.9,100,2,0,11,0.49999999999999994,0.8660254037844387,0.0,1.0,-0.5000000000000004,0.8660254037844384,7.3,7.3,8.1,7.266666666666668,7.966666666666666,0.8286535263102301,0,0,0,7.0
2025-11-17 03:00:00,7.0,80,0.0,1012.7,11.3,38,3,0,11,0.7071067811865476,0.7071067811865476,0.0,1.0,-0.5000000000000004,0.8660254037844384,7.2,7.3,7.3,7.166666666666668,7.633333333333333,0.7257180352356964,0,0,0,6.2
2025-11-17 04:00:00,6.2,77,0.0,1012.9,11.4,3,4,0,11,0.8660254037844386,0.5000000000000001,0.0,1.0,-0.5000000000000004,0.8660254037844384,7.0,7.2,7.3,6.800000000000002,7.183333333333333,0.6112828041637788,0,0,0,5.1
2025-11-17 05:00:00,5.1,79,0.0,1013.7,11.1,30,5,0,11,0.9659258262890683,0.25881904510252074,0.0,1.0,-0.5000000000000004,0.8660254037844384,6.2,7.0,7.2,6.100000000000001,6.683333333333334,0.8795832346437168,0,0,0,4.8
2025-11-17 06:00:00,4.8,81,0.0,1014.3,8.7,100,6,0,11,1.0,6.123233995736766e-17,0.0,1.0,-0.5000000000000004,0.8660254037844384,5.1,6.2,7.0,5.366666666666668,6.266666666666667,1.094836365246551,0,0,0,5.5
2025-11-17 07:00:00,5.5,85,0.0,1015.0,7.6,24,7,0,11,0.9659258262890683,-0.25881904510252063,0.0,1.0,-0.5000000000000004,0.8660254037844384,4.8,5.1,6.2,5.133333333333334,5.966666666666668,0.9973297682643697,0,0,0,5.5
2025-11-17 08:00:00,5.5,86,0.0,1015.8,9.0,100,8,0,11,0.8660254037844387,-0.4999999999999998,0.0,1.0,-0.5000000000000004,0.8660254037844384,5.5,4.8,5.1,5.266666666666668,5.683333333333334,0.7985403350277583,0,0,0,6.6
2025-11-17 09:00:00,6.6,86,0.0,1016.5,10.6,99,9,0,11,0.7071067811865476,-0.7071067811865475,0.0,1.0,-0.5000000000000004,0.8660254037844384,5.5,5.5,4.8,5.866666666666667,5.616666666666666,0.6735478206231836,0,0,0,7.2
2025-11-17 10:00:00,7.2,84,0.0,1017.2,10.5,100,10,0,11,0.49999999999999994,-0.8660254037844387,0.0,1.0,-0.5000000000000004,0.8660254037844384,6.6,5.5,5.5,6.4333333333333345,5.783333333333334,0.923940835046406,0,0,0,7.6
2025-11-17 11:00:00,7.6,84,0.0,1017.6,8.7,97,11,0,11,0.258819045102521,-0.9659258262890682,0.0,1.0,-0.5000000000000004,0.8660254037844384,7.2,6.6,5.5,7.133333333333334,6.199999999999999,1.1009087155616522,0,0,0,8.9
2025-11-17 12:00:00,8.9,73,0.0,1017.9,12.8,13,12,0,11,1.2246467991473532e-16,-1.0,0.0,1.0,-0.5000000000000004,0.8660254037844384,7.6,7.2,6.6,7.900000000000001,6.883333333333333,1.3105978279648998,0,0,0,8.9
2025-11-17 13:00:00,8.9,78,0.0,1018.5,13.7,39,13,0,11,-0.2588190451025208,-0.9659258262890683,0.0,1.0,-0.5000000000000004,0.8660254037844384,8.9,7.6,7.2,8.466666666666667,7.45,1.3277801022758546,0,0,0,8.9
